INDEX,CRUISE,SURVTYP,REEF,DATE,STATION,TRANSECT,DIVER,DATATYP,SPECIES,NUMBER,SIZE,area
522,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,AC.XANT,1,13,50
523,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,ME.NIGE,3,23,100
524,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,GO.VARI,1,8,50
525,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,LA.DIMI,1,8,50
526,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,LA.RUBR,1,3,50
527,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,PS.HEXA,1,3,50
528,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,PS.OCTO,1,3,50
529,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,CI.EXQU,1,8,50
530,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,LA.BICO,1,8,50
531,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,CH.XANT,8,13,50
532,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,MU.MIMI,20,23,100
533,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,MU.MIMI,50,28,100
534,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,CIRR.SP,2,3,50
535,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,MU.MIMI,40,28,100
536,PAL_2009,BLT,PAL_FR,9/24/2009,5,B,JST,QUAN,PE.OUAL,1,18,50
537,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CE.LORI,1,3,50
538,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CE.LORI,1,8,50
539,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CH.ACAR,43,3,50
540,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CH.MARG,11,8,50
541,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CH.VAND,14,3,50
542,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CH.XANT,14,13,50
543,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LE.TAPE,21,8,50
544,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LE.TAPE,2,3,50
545,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,PA.MULT,1,13,50
546,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,PS.OLIV,37,8,50
547,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,PS.OLIV,8,3,50
548,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,PS.DISP,2,3,50
549,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CE.ARGU,1,33,100
550,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CE.ARGU,3,18,50
551,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CE.ARGU,1,28,100
552,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,PA.FORS,1,8,50
553,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CH.SORD,1,18,50
554,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,SC.FREN,20,23,100
555,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,SC.OVIC,1,28,100
556,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CH.SORD,3,18,50
557,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LU.BOHA,1,48,100
558,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LU.BOHA,1,28,100
559,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LU.GIBB,2,38,100
560,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LU.GIBB,1,33,100
561,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,MO.GRAN,1,28,100
562,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,MO.GRAN,3,33,100
563,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,SA.TIER,1,18,50
564,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,AC.LINE,3,23,100
565,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CT.MARG,1,18,50
566,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CT.CYAN,1,13,50
567,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CT.STRI,2,13,50
568,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,AC.BLOC,1,18,50
569,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,AC.BLOC,1,28,100
570,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,AC.XANT,3,23,100
571,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,AC.XANT,1,28,100
572,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,BA.UNDU,1,23,100
573,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,ME.NIGE,5,18,50
574,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,ME.NIGE,2,13,50
575,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,ME.NIGE,5,23,100
576,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,GO.VARI,3,18,50
577,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,GO.VARI,3,3,50
578,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,HA.ORNA,1,3,50
579,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LA.DIMI,3,3,50
580,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LA.DIMI,3,8,50
581,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LA.RUBR,1,3,50
582,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LA.RUBR,1,8,50
583,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,TH.LUTE,1,3,50
584,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,TH.LUTE,1,13,50
585,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,PS.HEXA,5,3,50
586,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,PS.OCTO,3,3,50
587,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,PS.OCTO,1,8,50
588,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LA.BICO,1,8,50
589,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,LA.BICO,1,13,50
590,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,CA.MELA,1,33,100
591,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,KY.CINE,1,48,100
592,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,KY.CINE,3,28,100
593,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,KY.CINE,5,33,100
594,PAL_2009,BLT,PAL_FR,9/24/2009,5,C,JST,QUAN,KY.VAIG,3,28,100
595,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CE.FLAV,1,8,50
596,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CE.FLAV,3,3,50
597,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CE.LORI,1,8,50
598,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CH.MARG,38,3,50
599,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CH.VAND,113,3,50
600,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PO.COEL,2,3,50
601,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PL.DICK,6,3,50
602,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PL.DICK,2,8,50
603,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PL.JOHN,3,3,50
604,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PL.JOHN,1,8,50
605,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,ST.AURE,2,8,50
606,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,ST.AURE,3,3,50
607,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PA.BARB,1,28,100
608,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PS.BART,25,3,50
609,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PS.OLIV,2,3,50
610,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CE.UROD,1,18,50
611,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CE.UROD,2,13,50
612,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,EP.MELA,3,18,50
613,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PA.ARCA,3,8,50
614,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,AP.FURC,1,28,100
615,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,AP.FURC,1,38,100
616,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,LU.BOHA,1,28,100
617,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,LU.BOHA,1,38,100
618,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,LU.BOHA,3,23,100
619,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,LU.BOHA,2,28,100
620,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,LU.BOHA,2,33,100
621,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,LU.GIBB,3,33,100
622,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,LU.GIBB,1,28,100
623,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,MO.GRAN,1,28,100
624,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,AC.OLIV,1,18,50
625,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CT.MARG,1,23,100
626,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CT.CYAN,3,13,50
627,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CT.CYAN,6,8,50
628,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,ME.VIDU,1,23,100
629,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,ME.NIGE,18,23,100
630,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,GO.VARI,3,3,50
631,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,HA.ORNA,7,8,50
632,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,HA.ORNA,3,3,50
633,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,TH.LUTE,2,8,50
634,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,TH.QUIN,1,8,50
635,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PS.HEXA,2,3,50
636,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PS.OCTO,3,8,50
637,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,PS.OCTO,1,3,50
638,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CO.AYGU,1,23,100
639,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CO.GAIM,1,3,50
640,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,LE.TAPE,5,3,50
641,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CIRR.SP,1,3,50
642,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CA.AMBL,1,138,100
643,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CA.AMBL,1,108,100
644,PAL_2009,BLT,PAL_FR,9/28/2009,7,A,SLH,QUAN,CA.MELA,3,28,100
645,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CE.FLAV,2,8,50
646,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CE.FLAV,1,3,50
647,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CH.ACAR,39,3,50
648,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CH.MARG,47,3,50
649,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CH.MARG,2,8,50
650,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CH.VAND,123,3,50
651,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PO.COEL,1,3,50
652,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PL.JOHN,2,3,50
653,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,ST.AURE,3,3,50
654,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,ST.AURE,2,8,50
655,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CH.XANT,2,13,50
656,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CH.XANT,4,3,50
657,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CH.XANT,2,18,50
658,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PA.MULT,1,23,100
659,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PA.INSU,1,18,50
660,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PS.OLIV,10,3,50
661,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CE.ARGU,1,28,100
662,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CE.ARGU,1,18,50
663,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CE.ARGU,1,23,100
664,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CE.UROD,1,13,50
665,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CE.UROD,1,18,50
666,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,EP.SPIL,1,18,50
667,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PA.ARCA,2,8,50
668,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PA.ARCA,1,3,50
669,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PA.FORS,1,3,50
670,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PA.HEMI,1,18,50
671,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CH.SORD,1,28,100
672,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CH.SORD,1,18,50
673,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,SC.FREN,1,23,100
674,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,SC.TRIC,1,28,100
675,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,SC.TRIC,1,13,50
676,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,SC.RUBR,2,23,100
677,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,SC.RUBR,1,28,100
678,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,LU.BOHA,2,33,100
679,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,LU.BOHA,2,28,100
680,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,LU.BOHA,1,38,100
681,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,LU.BOHA,1,18,50
682,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,LU.GIBB,2,38,100
683,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,MO.GRAN,3,28,100
684,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,AC.NIGR,2,18,50
685,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,AC.NIGR,1,8,50
686,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,AC.XANT,1,28,100
687,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,AC.TRIO,2,13,50
688,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CT.MARG,2,18,50
689,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CT.MARG,1,13,50
690,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CT.CYAN,2,8,50
691,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CT.CYAN,1,18,50
692,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CT.CYAN,3,13,50
693,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,ME.NIGE,30,23,100
694,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,ME.NIGE,5,28,100
695,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,GO.VARI,1,8,50
696,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,HA.ORNA,2,3,50
697,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,HA.ORNA,1,8,50
698,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,LA.DIMI,1,3,50
699,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,LA.RUBR,1,3,50
700,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,TH.QUIN,1,8,50
701,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,TH.QUIN,2,3,50
702,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PS.HEXA,3,3,50
703,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PS.OCTO,2,8,50
704,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,PS.OCTO,3,3,50
705,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CO.GAIM,1,23,100
706,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,LE.OLIV,1,48,100
707,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,MA.MELE,1,3,50
708,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,LE.TAPE,14,8,50
709,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,LE.TAPE,5,3,50
710,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CI.EXQU,1,3,50
711,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CIRR.SP,3,3,50
712,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CIRR.SP,1,8,50
713,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CA.MELAN,1,118,100
714,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CA.MELA,3,23,100
715,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CA.MELA,1,28,100
716,PAL_2009,BLT,PAL_FR,9/28/2009,7,B,SLH,QUAN,CA.MELA,1,38,100
717,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CE.LORI,1,8,50
718,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CH.LUNUT,2,13,50
719,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CH.LUNU,1,18,50
720,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CH.RETI,1,18,50
721,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CH.ACAR,35,3,50
722,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CH.MARG,39,3,50
723,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CH.VAND,127,3,50
724,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PO.COEL,3,3,50
725,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PL.DICK,1,8,50
726,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PL.JOHN,6,3,50
727,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PL.JOHN,1,8,50
728,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,ST.AURE,3,8,50
729,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,ST.AURE,1,3,50
730,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,MU.VANI,10,28,100
731,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,MU.MIMI,10,23,100
732,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,MU.MIMI,20,28,100
733,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CE.ARGU,1,28,100
734,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CE.ARGU,1,33,100
735,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CE.ARGU,2,18,50
736,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CE.UROD,3,13,50
737,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CE.UROD,1,18,50
738,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PA.ARCA,2,8,50
739,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PA.ARCA,2,3,50
740,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PA.FORS,1,3,50
741,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PA.FORS,1,8,50
742,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,PA.HEMI,1,18,50
743,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CH.SORD,1,28,100
744,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,SC.FREN,2,18,50
745,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,SC.FREN,1,3,50
746,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,SC.RUBR,1,33,100
747,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CA.CARO,1,3,50
748,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,AP.FURC,3,28,100
749,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,LU.BOHA,1,23,100
750,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,LU.BOHA,2,38,100
751,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,LU.BOHA,1,43,100
752,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,LU.GIBB,1,38,100
753,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,LU.GIBB,2,33,100
754,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,LU.MONO,1,28,100
755,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,LU.FULV,5,23,100
756,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,MO.GRAN,1,33,100
757,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,MY.WOOD,2,23,100
758,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,MY.WOOD,1,28,100
759,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,SA.TIER,1,18,50
760,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,AC.NIGR,1,23,100
761,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,AC.NIGR,1,8,50
762,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,AC.TRIO,5,13,50
763,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,AC.TRIO,1,18,50
764,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,AC.XANT,1,28,100
765,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,AC.XANT,1,33,100
766,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CT.MARG,2,18,50
767,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CT.MARG,1,3,50
768,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CT.MARG,1,13,50
769,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CT.CYAN,3,18,50
770,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CT.CYAN,4,8,50
771,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,CT.CYAN,6,13,50
772,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,AC.OLIV,1,18,50
773,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,ME.VIDU,1,23,100
774,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,ME.NIGE,15,23,100
775,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,ME.NIGE,4,28,100
776,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,GO.VARI,5,3,50
777,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,GO.VARI,1,8,50
778,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,GO.VARI,1,13,50
779,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,HA.ORNA,3,8,50
780,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,HA.ORNA,2,3,50
781,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,LA.DIMI,2,8,50
782,PAL_2009,BLT,PAL_FR,9/28/2009,7,C,SLH,QUAN,LA.DIMI,5,3,50
